index, path, x, y, id,Shape,Color, parent, child, type, size
81,12,-250.3990994,188.7403204,Culture to Lincoln freed all slaves,Shape, Culture, Culture, Lincoln freed all slaves, link, 
81,13,-263.7048532,193.5254897,Culture to Lincoln freed all slaves,Shape, Culture, Culture, Lincoln freed all slaves, link, 
81,14,-277.0263145,200.5388138,Culture to Lincoln freed all slaves,Shape, Culture, Culture, Lincoln freed all slaves, link, 
81,15,-283.68,205.001,Culture to Lincoln freed all slaves,Shape, Culture, Culture, Lincoln freed all slaves, link, 
82,0,-93.241,148.092,Culture to The 'Dark Ages',Shape, Culture, Culture, The 'Dark Ages', link, 
82,1,-97.70955325,154.5926719,Culture to The 'Dark Ages',Shape, Culture, Culture, The 'Dark Ages', link, 
82,2,-107.2117738,165.1012625,Culture to The 'Dark Ages',Shape, Culture, Culture, The 'Dark Ages', link, 
82,3,-117.4175785,172.6286054,Culture to The 'Dark Ages',Shape, Culture, Culture, The 'Dark Ages', link, 
82,4,-128.2670862,177.5856081,Culture to The 'Dark Ages',Shape, Culture, Culture, The 'Dark Ages', link, 
82,5,-139.7004153,180.3831785,Culture to The 'Dark Ages',Shape, Culture, Culture, The 'Dark Ages', link, 
82,6,-151.6576847,181.4322242,Culture to The 'Dark Ages',Shape, Culture, Culture, The 'Dark Ages', link, 
82,7,-170.4449861,180.6261697,Culture to The 'Dark Ages',Shape, Culture, Culture, The 'Dark Ages', link, 
82,8,-196.7696194,177.2667327,Culture to The 'Dark Ages',Shape, Culture, Culture, The 'Dark Ages', link, 
82,9,-217.207287,174.8313529,Culture to The 'Dark Ages',Shape, Culture, Culture, The 'Dark Ages', link, 
82,10,-231.0506892,174.0183127,Culture to The 'Dark Ages',Shape, Culture, Culture, The 'Dark Ages', link, 
82,11,-244.9988621,174.3331018,Culture to The 'Dark Ages',Shape, Culture, Culture, The 'Dark Ages', link, 
82,12,-258.9919244,176.186628,Culture to The 'Dark Ages',Shape, Culture, Culture, The 'Dark Ages', link, 
82,13,-272.9699948,179.989799,Culture to The 'Dark Ages',Shape, Culture, Culture, The 'Dark Ages', link, 
82,14,-286.8731919,186.1535224,Culture to The 'Dark Ages',Shape, Culture, Culture, The 'Dark Ages', link, 
82,15,-293.778,190.249,Culture to The 'Dark Ages',Shape, Culture, Culture, The 'Dark Ages', link, 
83,0,-93.241,148.092,Culture to Jesus was born on December 25th,Shape, Culture, Culture, Jesus was born on December 25th, link, 
83,1,-97.72970212,154.5597496,Culture to Jesus was born on December 25th,Shape, Culture, Culture, Jesus was born on December 25th, link, 
83,2,-107.3867052,164.8154315,Culture to Jesus was born on December 25th,Shape, Culture, Culture, Jesus was born on December 25th, link, 
83,3,-117.8856983,171.863712,Culture to Jesus was born on December 25th,Shape, Culture, Culture, Jesus was born on December 25th, link, 
83,4,-129.1497112,176.1434174,Culture to Jesus was born on December 25th,Shape, Culture, Culture, Jesus was born on December 25th, link, 
83,5,-141.1017737,178.0933737,Culture to Jesus was born on December 25th,Shape, Culture, Culture, Jesus was born on December 25th, link, 
83,6,-153.6649154,178.1524071,Culture to Jesus was born on December 25th,Shape, Culture, Culture, Jesus was born on December 25th, link, 
83,7,-173.4870295,175.6554092,Culture to Jesus was born on December 25th,Shape, Culture, Culture, Jesus was born on December 25th, link, 
83,8,-201.3369041,169.8035596,Culture to Jesus was born on December 25th,Shape, Culture, Culture, Jesus was born on December 25th, link, 
83,9,-222.952857,165.4426476,Culture to Jesus was born on December 25th,Shape, Culture, Culture, Jesus was born on December 25th, link, 
83,10,-237.5661004,163.3714935,Culture to Jesus was born on December 25th,Shape, Culture, Culture, Jesus was born on December 25th, link, 
83,11,-252.2516316,162.4811998,Culture to Jesus was born on December 25th,Shape, Culture, Culture, Jesus was born on December 25th, link, 
83,12,-266.9324804,163.2105927,Culture to Jesus was born on December 25th,Shape, Culture, Culture, Jesus was born on December 25th, link, 
83,13,-281.5316766,165.9984982,Culture to Jesus was born on December 25th,Shape, Culture, Culture, Jesus was born on December 25th, link, 
83,14,-295.97225,171.2837426,Culture to Jesus was born on December 25th,Shape, Culture, Culture, Jesus was born on December 25th, link, 
83,15,-303.109,175,Culture to Jesus was born on December 25th,Shape, Culture, Culture, Jesus was born on December 25th, link, 
84,0,-93.241,148.092,Culture to Napoleon was short,Shape, Culture, Culture, Napoleon was short, link, 
84,1,-95.46068266,151.4346954,Culture to Napoleon was short,Shape, Culture, Culture, Napoleon was short, link, 
84,2,-100.101928,157.3727395,Culture to Napoleon was short,Shape, Culture, Culture, Napoleon was short, link, 
84,3,-105.0027001,162.3630279,Culture to Napoleon was short,Shape, Culture, Culture, Napoleon was short, link, 
84,4,-110.1514229,166.4640085,Culture to Napoleon was short,Shape, Culture, Culture, Napoleon was short, link, 
84,5,-115.5365207,169.7341294,Culture to Napoleon was short,Shape, Culture, Culture, Napoleon was short, link, 
84,6,-121.1464174,172.2318385,Culture to Napoleon was short,Shape, Culture, Culture, Napoleon was short, link, 
84,7,-129.9574381,174.6579852,Culture to Napoleon was short,Shape, Culture, Culture, Napoleon was short, link, 
84,8,-142.3842201,175.734921,Culture to Napoleon was short,Shape, Culture, Culture, Napoleon was short, link, 
84,9,-155.5018312,174.7742738,Culture to Napoleon was short,Shape, Culture, Culture, Napoleon was short, link, 
84,10,-176.2709736,170.5356748,Culture to Napoleon was short,Shape, Culture, Culture, Napoleon was short, link, 
84,11,-205.5167295,162.1167861,Culture to Napoleon was short,Shape, Culture, Culture, Napoleon was short, link, 
84,12,-228.2110634,155.7727321,Culture to Napoleon was short,Shape, Culture, Culture, Napoleon was short, link, 
84,13,-243.5288932,152.4058505,Culture to Napoleon was short,Shape, Culture, Culture, Napoleon was short, link, 
84,14,-258.8893002,150.2744738,Culture to Napoleon was short,Shape, Culture, Culture, Napoleon was short, link, 
84,15,-274.1996769,149.8461859,Culture to Napoleon was short,Shape, Culture, Culture, Napoleon was short, link, 
84,16,-289.3674159,151.5885709,Culture to Napoleon was short,Shape, Culture, Culture, Napoleon was short, link, 
84,17,-300.593905,154.6011447,Culture to Napoleon was short,Shape, Culture, Culture, Napoleon was short, link, 
84,18,-307.9854238,157.5313959,Culture to Napoleon was short,Shape, Culture, Culture, Napoleon was short, link, 
84,19,-311.649,159.295,Culture to Napoleon was short,Shape, Culture, Culture, Napoleon was short, link, 
85,0,-93.241,148.092,Culture to Satan rules Hell,Shape, Culture, Culture, Satan rules Hell, link, 
85,1,-95.46489021,151.4259173,Culture to Satan rules Hell,Shape, Culture, Culture, Satan rules Hell, link, 
85,2,-100.1391327,157.29512,Culture to Satan rules Hell,Shape, Culture, Culture, Satan rules Hell, link, 
85,3,-105.1042044,162.1512612,Culture to Satan rules Hell,Shape, Culture, Culture, Satan rules Hell, link, 
85,4,-110.3467609,166.0564783,Culture to Satan rules Hell,Shape, Culture, Culture, Satan rules Hell, link, 
85,5,-115.8534578,169.0729086,Culture to Satan rules Hell,Shape, Culture, Culture, Satan rules Hell, link, 
85,6,-121.6109508,171.2626897,Culture to Satan rules Hell,Shape, Culture, Culture, Satan rules Hell, link, 
85,7,-130.6882421,173.1333193,Culture to Satan rules Hell,Shape, Culture, Culture, Satan rules Hell, link, 
85,8,-143.5445362,173.3141685,Culture to Satan rules Hell,Shape, Culture, Culture, Satan rules Hell, link, 
85,9,-157.1638161,171.3068934,Culture to Satan rules Hell,Shape, Culture, Culture, Satan rules Hell, link, 
85,10,-178.7898081,165.2806521,Culture to Satan rules Hell,Shape, Culture, Culture, Satan rules Hell, link, 
85,11,-209.2985356,154.2268206,Culture to Satan rules Hell,Shape, Culture, Culture, Satan rules Hell, link, 
85,12,-232.9685823,145.8471232,Culture to Satan rules Hell,Shape, Culture, Culture, Satan rules Hell, link, 
85,13,-248.9239247,141.1501841,Culture to Satan rules Hell,Shape, Culture, Culture, Satan rules Hell, link, 
85,14,-264.8949688,137.7448145,Culture to Satan rules Hell,Shape, Culture, Culture, Satan rules Hell, link, 
85,15,-280.7749597,136.1281136,Culture to Satan rules Hell,Shape, Culture, Culture, Satan rules Hell, link, 
85,16,-296.4571424,136.7971806,Culture to Satan rules Hell,Shape, Culture, Culture, Satan rules Hell, link, 
85,17,-308.0247481,139.0980521,Culture to Satan rules Hell,Shape, Culture, Culture, Satan rules Hell, link, 
85,18,-315.6190688,141.6051747,Culture to Satan rules Hell,Shape, Culture, Culture, Satan rules Hell, link, 
85,19,-319.376,143.174,Culture to Satan rules Hell,Shape, Culture, Culture, Satan rules Hell, link, 
86,0,-144.412,-98.845,Science to Waving your phone in the air gets you a better signal,Shape, Science, Science, Waving your phone in the air gets you a better signal, link, 
86,1,-147.7680039,-100.9583631,Science to Waving your phone in the air gets you a better signal,Shape, Science, Science, Waving your phone in the air gets you a better signal, link, 
86,2,-154.314281,-103.998514,Science to Waving your phone in the air gets you a better signal,Shape, Science, Science, Waving your phone in the air gets you a better signal, link, 
86,3,-160.6533242,-105.5303063,Science to Waving your phone in the air gets you a better signal,Shape, Science, Science, Waving your phone in the air gets you a better signal, link, 
86,4,-166.8016222,-105.6422301,Science to Waving your phone in the air gets you a better signal,Shape, Science, Science, Waving your phone in the air gets you a better signal, link, 
86,5,-172.7756638,-104.4227756,Science to Waving your phone in the air gets you a better signal,Shape, Science, Science, Waving your phone in the air gets you a better signal, link, 
86,6,-178.5919374,-101.9604329,Science to Waving your phone in the air gets you a better signal,Shape, Science, Science, Waving your phone in the air gets you a better signal, link, 
86,7,-184.2669318,-98.34369196,Science to Waving your phone in the air gets you a better signal,Shape, Science, Science, Waving your phone in the air gets you a better signal, link, 
86,8,-189.8171356,-93.66104305,Science to Waving your phone in the air gets you a better signal,Shape, Science, Science, Waving your phone in the air gets you a better signal, link, 
86,9,-197.9445279,-84.83206427,Science to Waving your phone in the air gets you a better signal,Shape, Science, Science, Waving your phone in the air gets you a better signal, link, 
86,10,-208.4981779,-70.1553222,Science to Waving your phone in the air gets you a better signal,Shape, Science, Science, Waving your phone in the air gets you a better signal, link, 
86,11,-218.8494612,-52.80777008,Science to Waving your phone in the air gets you a better signal,Shape, Science, Science, Waving your phone in the air gets you a better signal, link, 
86,12,-229.130287,-33.4973288,Science to Waving your phone in the air gets you a better signal,Shape, Science, Science, Waving your phone in the air gets you a better signal, link, 
86,13,-244.7079692,-2.39982666,Science to Waving your phone in the air gets you a better signal,Shape, Science, Science, Waving your phone in the air gets you a better signal, link, 
86,14,-260.8691111,29.13212103,Science to Waving your phone in the air gets you a better signal,Shape, Science, Science, Waving your phone in the air gets you a better signal, link, 
86,15,-272.1871987,49.21490997,Science to Waving your phone in the air gets you a better signal,Shape, Science, Science, Waving your phone in the air gets you a better signal, link, 
86,16,-284.0943746,67.72098358,Science to Waving your phone in the air gets you a better signal,Shape, Science, Science, Waving your phone in the air gets you a better signal, link, 
86,17,-296.722548,83.94242096,Science to Waving your phone in the air gets you a better signal,Shape, Science, Science, Waving your phone in the air gets you a better signal, link, 
86,18,-306.7461844,94.1833478,Science to Waving your phone in the air gets you a better signal,Shape, Science, Science, Waving your phone in the air gets you a better signal, link, 
86,19,-313.7226231,99.92797474,Science to Waving your phone in the air gets you a better signal,Shape, Science, Science, Waving your phone in the air gets you a better signal, link, 
86,20,-320.95351,104.7032371,Science to Waving your phone in the air gets you a better signal,Shape, Science, Science, Waving your phone in the air gets you a better signal, link, 
86,21,-328.455334,108.4206448,Science to Waving your phone in the air gets you a better signal,Shape, Science, Science, Waving your phone in the air gets you a better signal, link, 
86,22,-332.313,109.855,Science to Waving your phone in the air gets you a better signal,Shape, Science, Science, Waving your phone in the air gets you a better signal, link, 
87,0,-144.412,-98.845,Science to The Oceans are blue because they reflect the sky,Shape, Science, Science, The Oceans are blue because they reflect the sky, link, 
87,1,-147.7708225,-100.9676807,Science to The Oceans are blue because they reflect the sky,Shape, Science, Science, The Oceans are blue because they reflect the sky, link, 
87,2,-154.3392039,-104.0809036,Science to The Oceans are blue because they reflect the sky,Shape, Science, Science, The Oceans are blue because they reflect the sky, link, 
87,3,-160.7213206,-105.7550869,Science to The Oceans are blue because they reflect the sky,Shape, Science, Science, The Oceans are blue because they reflect the sky, link, 
87,4,-166.9324765,-106.0748045,Science to The Oceans are blue because they reflect the sky,Shape, Science, Science, The Oceans are blue because they reflect the sky, link, 
87,5,-172.9879754,-105.1246302,Science to The Oceans are blue because they reflect the sky,Shape, Science, Science, The Oceans are blue because they reflect the sky, link, 
87,6,-178.9031215,-102.9891378,Science to The Oceans are blue because they reflect the sky,Shape, Science, Science, The Oceans are blue because they reflect the sky, link, 
87,7,-184.6932187,-99.75290121,Science to The Oceans are blue because they reflect the sky,Shape, Science, Science, The Oceans are blue because they reflect the sky, link, 
87,8,-190.3735708,-95.50049427,Science to The Oceans are blue because they reflect the sky,Shape, Science, Science, The Oceans are blue because they reflect the sky, link, 
87,9,-198.7218046,-87.40156976,Science to The Oceans are blue because they reflect the sky,Shape, Science, Science, The Oceans are blue because they reflect the sky, link, 
87,10,-209.6115123,-73.83576349,Science to The Oceans are blue because they reflect the sky,Shape, Science, Science, The Oceans are blue because they reflect the sky, link, 
87,11,-220.3377113,-57.72760516,Science to The Oceans are blue because they reflect the sky,Shape, Science, Science, The Oceans are blue because they reflect the sky, link, 
87,12,-231.0228331,-39.75368561,Science to The Oceans are blue because they reflect the sky,Shape, Science, Science, The Oceans are blue because they reflect the sky, link, 
87,13,-247.2413154,-10.77454639,Science to The Oceans are blue because they reflect the sky,Shape, Science, Science, The Oceans are blue because they reflect the sky, link, 
87,14,-264.0560521,18.59673224,Science to The Oceans are blue because they reflect the sky,Shape, Science, Science, The Oceans are blue because they reflect the sky, link, 
87,15,-275.8011818,37.26778851,Science to The Oceans are blue because they reflect the sky,Shape, Science, Science, The Oceans are blue because they reflect the sky, link, 
87,16,-288.1173925,54.42165192,Science to The Oceans are blue because they reflect the sky,Shape, Science, Science, The Oceans are blue because they reflect the sky, link, 
87,17,-301.1271158,69.38173163,Science to The Oceans are blue because they reflect the sky,Shape, Science, Science, The Oceans are blue because they reflect the sky, link, 
87,18,-311.4131764,78.7551092,Science to The Oceans are blue because they reflect the sky,Shape, Science, Science, The Oceans are blue because they reflect the sky, link, 
87,19,-318.5510393,83.96607912,Science to The Oceans are blue because they reflect the sky,Shape, Science, Science, The Oceans are blue because they reflect the sky, link, 
87,20,-325.9311481,88.24802079,Science to The Oceans are blue because they reflect the sky,Shape, Science, Science, The Oceans are blue because they reflect the sky, link, 
87,21,-333.5688069,91.51636034,Science to The Oceans are blue because they reflect the sky,Shape, Science, Science, The Oceans are blue because they reflect the sky, link, 
87,22,-337.489,92.744,Science to The Oceans are blue because they reflect the sky,Shape, Science, Science, The Oceans are blue because they reflect the sky, link, 
88,0,-144.412,-98.845,Science to Seasons are caused by the Earth's distance from the Sun.,Shape, Science, Science, Seasons are caused by the Earth's distance from the Sun., link, 
88,1,-147.7731611,-100.9771304,Science to Seasons are caused by the Earth's distance from the Sun.,Shape, Science, Science, Seasons are caused by the Earth's distance from the Sun., link, 
88,2,-154.3598832,-104.1644617,Science to Seasons are caused by the Earth's distance from the Sun.,Shape, Science, Science, Seasons are caused by the Earth's distance from the Sun., link, 
88,3,-160.7777392,-105.9830556,Science to Seasons are caused by the Earth's distance from the Sun.,Shape, Science, Science, Seasons are caused by the Earth's distance from the Sun., link, 
88,4,-167.0410502,-106.5135142,Science to Seasons are caused by the Earth's distance from the Sun.,Shape, Science, Science, Seasons are caused by the Earth's distance from the Sun., link, 
88,5,-173.1641371,-105.8364395,Science to Seasons are caused by the Earth's distance from the Sun.,Shape, Science, Science, Seasons are caused by the Earth's distance from the Sun., link, 
88,6,-179.1613211,-104.0324337,Science to Seasons are caused by the Earth's distance from the Sun.,Shape, Science, Science, Seasons are caused by the Earth's distance from the Sun., link, 
88,7,-185.0469232,-101.1820989,Science to Seasons are caused by the Earth's distance from the Sun.,Shape, Science, Science, Seasons are caused by the Earth's distance from the Sun., link, 
88,8,-190.8352644,-97.36603716,Science to Seasons are caused by the Earth's distance from the Sun.,Shape, Science, Science, Seasons are caused by the Earth's distance from the Sun., link, 
88,9,-199.3667394,-90.00752377,Science to Seasons are caused by the Earth's distance from the Sun.,Shape, Science, Science, Seasons are caused by the Earth's distance from the Sun., link, 
88,10,-210.5352894,-77.56841483,Science to Seasons are caused by the Earth's distance from the Sun.,Shape, Science, Science, Seasons are caused by the Earth's distance from the Sun., link, 
88,11,-221.5725748,-62.7172363,Science to Seasons are caused by the Earth's distance from the Sun.,Shape, Science, Science, Seasons are caused by the Earth's distance from the Sun., link, 
88,12,-232.5931639,-46.09880508,Science to Seasons are caused by the Earth's distance from the Sun.,Shape, Science, Science, Seasons are caused by the Earth's distance from the Sun., link, 
88,13,-249.3433604,-19.26809644,Science to Seasons are caused by the Earth's distance from the Sun.,Shape, Science, Science, Seasons are caused by the Earth's distance from the Sun., link, 
88,14,-266.7004371,7.911835724,Science to Seasons are caused by the Earth's distance from the Sun.,Shape, Science, Science, Seasons are caused by the Earth's distance from the Sun., link, 
88,15,-278.7999247,25.15110873,Science to Seasons are caused by the Earth's distance from the Sun.,Shape, Science, Science, Seasons are caused by the Earth's distance from the Sun., link, 
88,16,-291.4555577,40.93354996,Science to Seasons are caused by the Earth's distance from the Sun.,Shape, Science, Science, Seasons are caused by the Earth's distance from the Sun., link, 
88,17,-304.7819047,54.6143425,Science to Seasons are caused by the Earth's distance from the Sun.,Shape, Science, Science, Seasons are caused by the Earth's distance from the Sun., link, 
88,18,-315.2857409,63.10783229,Science to Seasons are caused by the Earth's distance from the Sun.,Shape, Science, Science, Seasons are caused by the Earth's distance from the Sun., link, 
88,19,-322.5575674,67.77755148,Science to Seasons are caused by the Earth's distance from the Sun.,Shape, Science, Science, Seasons are caused by the Earth's distance from the Sun., link, 
88,20,-330.0615172,71.55914899,Science to Seasons are caused by the Earth's distance from the Sun.,Shape, Science, Science, Seasons are caused by the Earth's distance from the Sun., link, 
88,21,-337.8119111,74.37202272,Science to Seasons are caused by the Earth's distance from the Sun.,Shape, Science, Science, Seasons are caused by the Earth's distance from the Sun., link, 
88,22,-341.784,75.39,Science to Seasons are caused by the Earth's distance from the Sun.,Shape, Science, Science, Seasons are caused by the Earth's distance from the Sun., link, 
89,0,-144.412,-98.845,Science to Bulls hate red.,Shape, Science, Science, Bulls hate red., link, 
89,1,-147.7750148,-100.9866876,Science to Bulls hate red.,Shape, Science, Science, Bulls hate red., link, 
89,2,-154.3762738,-104.2489699,Science to Bulls hate red.,Shape, Science, Science, Bulls hate red., link, 
89,3,-160.8224571,-106.213616,Science to Bulls hate red.,Shape, Science, Science, Bulls hate red., link, 
89,4,-167.1271065,-106.9572109,Science to Bulls hate red.,Shape, Science, Science, Bulls hate red., link, 
89,5,-173.303764,-106.5563394,Science to Bulls hate red.,Shape, Science, Science, Bulls hate red., link, 
89,6,-179.3659716,-105.0875866,Science to Bulls hate red.,Shape, Science, Science, Bulls hate red., link, 
89,7,-185.327271,-102.6275374,Science to Bulls hate red.,Shape, Science, Science, Bulls hate red., link, 
89,8,-191.2012044,-99.25277679,Science to Bulls hate red.,Shape, Science, Science, Bulls hate red., link, 
89,9,-199.8779159,-92.64308154,Science to Bulls hate red.,Shape, Science, Science, Bulls hate red., link, 
89,10,-211.2674746,-81.34345752,Science to Bulls hate red.,Shape, Science, Science, Bulls hate red., link, 
89,11,-222.5513235,-67.76351709,Science to Bulls hate red.,Shape, Science, Science, Bulls hate red., link, 
89,12,-233.8377982,-52.51593994,Science to Bulls hate red.,Shape, Science, Science, Bulls hate red., link, 
89,13,-251.0094172,-27.85799219,Science to Bulls hate red.,Shape, Science, Science, Bulls hate red., link, 
89,14,-268.7963311,-2.894185059,Science to Bulls hate red.,Shape, Science, Science, Bulls hate red., link, 
89,15,-281.1766632,12.89714209,Science to Bulls hate red.,Shape, Science, Science, Bulls hate red., link, 
89,16,-294.1012982,27.29270752,Science to Bulls hate red.,Shape, Science, Science, Bulls hate red., link, 
89,17,-307.6785717,39.67983154,Science to Bulls hate red.,Shape, Science, Science, Bulls hate red., link, 
89,18,-318.3549914,47.28356976,Science to Bulls hate red.,Shape, Science, Science, Bulls hate red., link, 
89,19,-325.7329787,51.40598663,Science to Bulls hate red.,Shape, Science, Science, Bulls hate red., link, 
89,20,-333.3350643,54.68166083,Science to Bulls hate red.,Shape, Science, Science, Bulls hate red., link, 
89,21,-341.1747901,57.03400739,Science to Bulls hate red.,Shape, Science, Science, Bulls hate red., link, 
89,22,-345.188,57.84,Science to Bulls hate red.,Shape, Science, Science, Bulls hate red., link, 
90,0,-144.412,-98.845,Science to Evolution is always creating more complex organisms,Shape, Science, Science, Evolution is always creating more complex organisms, link, 
90,1,-147.7763776,-100.9963268,Science to Evolution is always creating more complex organisms,Shape, Science, Science, Evolution is always creating more complex organisms, link, 
90,2,-154.3883245,-104.3342036,Science to Evolution is always creating more complex organisms,Shape, Science, Science, Evolution is always creating more complex organisms, link, 
90,3,-160.8553344,-106.4461559,Science to Evolution is always creating more complex organisms,Shape, Science, Science, Evolution is always creating more complex organisms, link, 
90,4,-167.1903768,-107.404717,Science to Evolution is always creating more complex organisms,Shape, Science, Science, Evolution is always creating more complex organisms, link, 
90,5,-173.4064206,-107.2824204,Science to Evolution is always creating more complex organisms,Shape, Science, Science, Evolution is always creating more complex organisms, link, 
90,6,-179.516435,-106.1517994,Science to Evolution is always creating more complex organisms,Shape, Science, Science, Evolution is always creating more complex organisms, link, 
90,7,-185.5333893,-104.0853874,Science to Evolution is always creating more complex organisms,Shape, Science, Science, Evolution is always creating more complex organisms, link, 
90,8,-191.4702527,-101.1557178,Science to Evolution is always creating more complex organisms,Shape, Science, Science, Evolution is always creating more complex organisms, link, 
90,9,-200.2537472,-95.30127225,Science to Evolution is always creating more complex organisms,Shape, Science, Science, Evolution is always creating more complex organisms, link, 
90,10,-211.8058005,-85.15092148,Science to Evolution is always creating more complex organisms,Shape, Science, Science, Evolution is always creating more complex organisms, link, 
90,11,-223.2709351,-72.85314127,Science to Evolution is always creating more complex organisms,Shape, Science, Science, Evolution is always creating more complex organisms, link, 
90,12,-234.7529044,-58.9881987,Science to Evolution is always creating more complex organisms,Shape, Science, Science, Evolution is always creating more complex organisms, link, 
90,13,-252.234384,-36.5216897,Science to Evolution is always creating more complex organisms,Shape, Science, Science, Evolution is always creating more complex organisms, link, 
90,14,-270.3373548,-13.79306778,Science to Evolution is always creating more complex organisms,Shape, Science, Science, Evolution is always creating more complex organisms, link, 
90,15,-282.9241971,0.537853302,Science to Evolution is always creating more complex organisms,Shape, Science, Science, Evolution is always creating more complex organisms, link, 
90,16,-296.0466413,13.53460129,Science to Evolution is always creating more complex organisms,Shape, Science, Science, Evolution is always creating more complex organisms, link, 
90,17,-309.8084406,24.61690909,Science to Evolution is always creating more complex organisms,Shape, Science, Science, Evolution is always creating more complex organisms, link, 
90,18,-320.6117812,31.32322165,Science to Evolution is always creating more complex organisms,Shape, Science, Science, Evolution is always creating more complex organisms, link, 
90,19,-328.067845,34.89361168,Science to Evolution is always creating more complex organisms,Shape, Science, Science, Evolution is always creating more complex organisms, link, 
90,20,-335.7421089,37.65899144,Science to Evolution is always creating more complex organisms,Shape, Science, Science, Evolution is always creating more complex organisms, link, 
90,21,-343.6475421,39.54682752,Science to Evolution is always creating more complex organisms,Shape, Science, Science, Evolution is always creating more complex organisms, link, 
90,22,-347.691,40.139,Science to Evolution is always creating more complex organisms,Shape, Science, Science, Evolution is always creating more complex organisms, link, 
91,0,-144.412,-98.845,Science to Goldfish memory span,Shape, Science, Science, Goldfish memory span, link, 
91,1,-147.7772467,-101.0060226,Science to Goldfish memory span,Shape, Science, Science, Goldfish memory span, link, 
91,2,-154.3960094,-104.419938,Science to Goldfish memory span,Shape, Science, Science, Goldfish memory span, link, 
91,3,-160.8763009,-106.680062,Science to Goldfish memory span,Shape, Science, Science, Goldfish memory span, link, 
91,4,-167.2307252,-107.8548524,Science to Goldfish memory span,Shape, Science, Science, Goldfish memory span, link, 
91,5,-173.4718861,-108.0127673,Science to Goldfish memory span,Shape, Science, Science, Goldfish memory span, link, 
91,6,-179.6123875,-107.2222647,Science to Goldfish memory span,Shape, Science, Science, Goldfish memory span, link, 
91,7,-188.6619741,-104.40798,Science to Goldfish memory span,Shape, Science, Science, Goldfish memory span, link, 
91,8,-200.4934175,-97.97508057,Science to Goldfish memory span,Shape, Science, Science, Goldfish memory span, link, 
91,9,-212.149093,-88.98075537,Science to Goldfish memory span,Shape, Science, Science, Goldfish memory span, link, 
91,10,-223.7298314,-77.97266846,Science to Goldfish memory span,Shape, Science, Science, Goldfish memory span, link, 
91,11,-235.3364638,-65.49848389,Science to Goldfish memory span,Shape, Science, Science, Goldfish memory span, link, 
91,12,-253.0155317,-45.23628906,Science to Goldfish memory span,Shape, Science, Science, Goldfish memory span, link, 
91,13,-271.3200359,-24.75598486,Science to Goldfish memory span,Shape, Science, Science, Goldfish memory span, link, 
91,14,-284.0385551,-11.89405029,Science to Goldfish memory span,Shape, Science, Science, Goldfish memory span, link, 
91,15,-297.2871236,-0.304338379,Science to Goldfish memory span,Shape, Science, Science, Goldfish memory span, link, 
91,16,-311.1665724,9.465486816,Science to Goldfish memory span,Shape, Science, Science, Goldfish memory span, link, 
91,17,-322.0508305,15.26910089,Science to Goldfish memory span,Shape, Science, Science, Goldfish memory span, link, 
91,18,-329.5566688,18.28422064,Science to Goldfish memory span,Shape, Science, Science, Goldfish memory span, link, 
91,19,-337.2769447,20.53630768,Science to Goldfish memory span,Shape, Science, Science, Goldfish memory span, link, 
91,20,-345.2242621,21.95690399,Science to Goldfish memory span,Shape, Science, Science, Goldfish memory span, link, 
91,21,-349.287,22.334,Science to Goldfish memory span,Shape, Science, Science, Goldfish memory span, link, 
92,0,-144.412,-98.845,Science to Bananas grow on trees.,Shape, Science, Science, Bananas grow on trees., link, 
92,1,-147.7776199,-101.0157505,Science to Bananas grow on trees.,Shape, Science, Science, Bananas grow on trees., link, 
92,2,-154.3993092,-104.505955,Science to Bananas grow on trees.,Shape, Science, Science, Bananas grow on trees., link, 
92,3,-160.8853034,-106.9147389,Science to Bananas grow on trees.,Shape, Science, Science, Bananas grow on trees., link, 
92,4,-167.2480493,-108.3064713,Science to Bananas grow on trees.,Shape, Science, Science, Bananas grow on trees., link, 
92,5,-173.4999937,-108.7455215,Science to Bananas grow on trees.,Shape, Science, Science, Bananas grow on trees., link, 
92,6,-179.6535833,-108.2962588,Science to Bananas grow on trees.,Shape, Science, Science, Bananas grow on trees., link, 
92,7,-188.72678,-106.0975858,Science to Bananas grow on trees.,Shape, Science, Science, Bananas grow on trees., link, 
92,8,-200.596304,-100.6577062,Science to Bananas grow on trees.,Shape, Science, Science, Bananas grow on trees., link, 
92,9,-212.2964509,-92.82322174,Science to Bananas grow on trees.,Shape, Science, Science, Bananas grow on trees., link, 
92,10,-223.9267952,-83.10908636,Science to Bananas grow on trees.,Shape, Science, Science, Bananas grow on trees., link, 
92,11,-235.5869109,-72.03025421,Science to Bananas grow on trees.,Shape, Science, Science, Bananas grow on trees., link, 
92,12,-253.3507246,-53.97966162,Science to Bananas grow on trees.,Shape, Science, Science, Bananas grow on trees., link, 
92,13,-271.7416292,-35.7551181,Science to Bananas grow on trees.,Shape, Science, Science, Bananas grow on trees., link, 
92,14,-284.516573,-24.36703986,Science to Bananas grow on trees.,Shape, Science, Science, Bananas grow on trees., link, 
92,15,-297.8191594,-14.18903534,Science to Bananas grow on trees.,Shape, Science, Science, Bananas grow on trees., link, 
92,16,-311.7489626,-5.736058655,Science to Bananas grow on trees.,Shape, Science, Science, Bananas grow on trees., link, 
92,17,-326.4055569,0.476936096,Science to Bananas grow on trees.,Shape, Science, Science, Bananas grow on trees., link, 
